date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:33:08	45904/45904	---M--	200	added ('OK')	image/jpeg	etag:%22b350-55e168cbdf2d2%22	http://christiafung.com/images/Proj-WoodWorkshop-Stamp.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Stamp.jpg	(from http://christiafung.com/woodworkshop.html)
08:33:15	101237/101237	---M--	200	added ('OK')	image/jpeg	etag:%2218b75-55e168cb8beb1%22	http://christiafung.com/images/Proj-WoodWorkshop-Stamp-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Stamp-XL.jpg	(from http://christiafung.com/woodworkshop.html)
08:33:34	154054/154054	---M--	200	added ('OK')	image/jpeg	etag:%22259c6-55e168cdaecb1%22	http://christiafung.com/images/Proj-WoodWorkshop-Woodblock.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Woodblock.jpg	(from http://christiafung.com/woodworkshop.html)
08:33:42	211528/211528	---M--	200	added ('OK')	image/jpeg	etag:%2233a48-55e168cd47c40%22	http://christiafung.com/images/Proj-WoodWorkshop-Woodblock-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Woodblock-XL.jpg	(from http://christiafung.com/woodworkshop.html)
08:33:54	121803/121803	---M--	200	added ('OK')	image/jpeg	etag:%221dbcb-55e168cc6fb60%22	http://christiafung.com/images/Proj-WoodWorkshop-Tools.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Tools.jpg	(from http://christiafung.com/woodworkshop.html)
08:34:17	383651/383651	---M--	200	added ('OK')	image/jpeg	etag:%225daa3-55e168ccee2bc%22	http://christiafung.com/images/Proj-WoodWorkshop-Tools-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Tools-XL.jpg	(from http://christiafung.com/woodworkshop.html)
08:34:38	121586/121586	---M--	200	added ('OK')	image/jpeg	etag:%221daf2-55e168c661aaa%22	http://christiafung.com/images/Proj-WoodWorkshop-Glass-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Glass-XL.jpg	(from http://christiafung.com/woodworkshop.html)
08:34:42	298813/298813	---M--	200	added ('OK')	image/jpeg	etag:%2248f3d-55e168caf8786%22	http://christiafung.com/images/Proj-WoodWorkshop-Signage.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Signage.jpg	(from http://christiafung.com/woodworkshop.html)
08:34:45	41879/41879	---M--	200	added ('OK')	image/jpeg	etag:%22a397-55e168c62c355%22	http://christiafung.com/images/Proj-WoodWorkshop-Glass.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Glass.jpg	(from http://christiafung.com/woodworkshop.html)
08:34:52	42447/42447	---M--	200	added ('OK')	image/jpeg	etag:%22a5cf-55e168c58b160%22	http://christiafung.com/images/Proj-WoodWorkshop-Door.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Door.jpg	(from http://christiafung.com/woodworkshop.html)
08:35:00	109361/109361	---M--	200	added ('OK')	image/jpeg	etag:%221ab31-55e168c56ebf6%22	http://christiafung.com/images/Proj-WoodWorkshop-Door-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Door-XL.jpg	(from http://christiafung.com/woodworkshop.html)
08:35:07	531254/531254	---M--	200	added ('OK')	image/jpeg	etag:%2281b36-55e168cb69bdb%22	http://christiafung.com/images/Proj-WoodWorkshop-Signage-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Signage-XL.jpg	(from http://christiafung.com/woodworkshop.html)
08:35:14	80817/80817	---M--	200	added ('OK')	image/jpeg	etag:%2213bb1-55e168c4ea6c7%22	http://christiafung.com/images/Proj-WoodWorkshop-DesktopWeb.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-DesktopWeb.jpg	(from http://christiafung.com/woodworkshop.html)
08:35:31	236882/236882	---M--	200	added ('OK')	image/jpeg	etag:%2239d52-55e168c53270e%22	http://christiafung.com/images/Proj-WoodWorkshop-DesktopWeb-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-DesktopWeb-XL.jpg	(from http://christiafung.com/woodworkshop.html)
08:35:44	182832/182832	---M--	200	added ('OK')	image/jpeg	etag:%222ca30-55e168c9d572d%22	http://christiafung.com/images/Proj-WoodWorkshop-Mobile.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Mobile.jpg	(from http://christiafung.com/woodworkshop.html)
08:35:56	300260/300260	---M--	200	added ('OK')	image/jpeg	etag:%22494e4-55e168c984e0f%22	http://christiafung.com/images/Proj-WoodWorkshop-Mobile-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Mobile-XL.jpg	(from http://christiafung.com/woodworkshop.html)
08:36:26	255523/255523	---M--	200	added ('OK')	image/jpeg	etag:%223e623-55e168c43f85d%22	http://christiafung.com/images/Proj-WoodWorkshop-Desktop-Home.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Desktop-Home.jpg	(from http://christiafung.com/woodworkshop.html)
08:36:32	391094/391094	---M--	200	added ('OK')	image/jpeg	etag:%225f7b6-55e168c46f9fa%22	http://christiafung.com/images/Proj-WoodWorkshop-Desktop-Home-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Desktop-Home-XL.jpg	(from http://christiafung.com/woodworkshop.html)
08:36:40	308949/308949	---M--	200	added ('OK')	image/jpeg	etag:%224b6d5-55e168c0f4c2f%22	http://christiafung.com/images/Proj-WoodWorkshop-Desktop-About-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Desktop-About-XL.jpg	(from http://christiafung.com/woodworkshop.html)
08:37:08	209530/209530	---M--	200	added ('OK')	image/jpeg	etag:%223327a-55e168c0f82df%22	http://christiafung.com/images/Proj-WoodWorkshop-Desktop-About.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Desktop-About.jpg	(from http://christiafung.com/woodworkshop.html)
08:37:16	197226/197226	---M--	200	added ('OK')	image/jpeg	etag:%223026a-55e168c3012d4%22	http://christiafung.com/images/Proj-WoodWorkshop-Desktop-Gallery.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Desktop-Gallery.jpg	(from http://christiafung.com/woodworkshop.html)
08:37:26	308326/308326	---M--	200	added ('OK')	image/jpeg	etag:%224b466-55e168c335a9d%22	http://christiafung.com/images/Proj-WoodWorkshop-Desktop-Gallery-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Desktop-Gallery-XL.jpg	(from http://christiafung.com/woodworkshop.html)
08:37:32	149877/149877	---M--	200	added ('OK')	image/jpeg	etag:%2224975-55e168c228631%22	http://christiafung.com/images/Proj-WoodWorkshop-Desktop-Details-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Desktop-Details-XL.jpg	(from http://christiafung.com/woodworkshop.html)
08:37:33	102349/102349	---M--	200	added ('OK')	image/jpeg	etag:%2218fcd-55e168c20d85f%22	http://christiafung.com/images/Proj-WoodWorkshop-Desktop-Details.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Desktop-Details.jpg	(from http://christiafung.com/woodworkshop.html)
08:37:40	86210/86210	---M--	200	added ('OK')	image/jpeg	etag:%22150c2-55e168c18ba48%22	http://christiafung.com/images/Proj-WoodWorkshop-Desktop-Contact-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Desktop-Contact-XL.jpg	(from http://christiafung.com/woodworkshop.html)
08:37:42	59981/59981	---M--	200	added ('OK')	image/jpeg	etag:%22ea4d-55e168c18222b%22	http://christiafung.com/images/Proj-WoodWorkshop-Desktop-Contact.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-WoodWorkshop-Desktop-Contact.jpg	(from http://christiafung.com/woodworkshop.html)
08:37:47	80423/80423	---M--	200	added ('OK')	image/jpeg	etag:%2213a27-55e168bddc48c%22	http://christiafung.com/images/Proj-TopImage-TLT.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TopImage-TLT.jpg	(from http://christiafung.com/tlt.html)
08:38:05	140815/140815	---M--	200	added ('OK')	image/jpeg	etag:%222260f-55e168b8ae5fc%22	http://christiafung.com/images/Proj-TLT-PrintStuff.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-PrintStuff.jpg	(from http://christiafung.com/tlt.html)
08:38:24	112430/112430	---M--	200	added ('OK')	image/jpeg	etag:%221b72e-55e168b25f26a%22	http://christiafung.com/images/Proj-TLT-CondeNastAdvertorial.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-CondeNastAdvertorial.jpg	(from http://christiafung.com/tlt.html)
08:38:36	349782/349782	---M--	200	added ('OK')	image/jpeg	etag:%2255656-55e168b92eca8%22	http://christiafung.com/images/Proj-TLT-PrintStuff-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-PrintStuff-XL.jpg	(from http://christiafung.com/tlt.html)
08:38:43	348171/348171	---M--	200	added ('OK')	image/jpeg	etag:%225500b-55e168b305673%22	http://christiafung.com/images/Proj-TLT-CondeNastAdvertorial-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-CondeNastAdvertorial-XL.jpg	(from http://christiafung.com/tlt.html)
08:38:48	69308/69308	---M--	200	added ('OK')	image/jpeg	etag:%2210ebc-55e168b373c29%22	http://christiafung.com/images/Proj-TLT-CunardAd.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-CunardAd.jpg	(from http://christiafung.com/tlt.html)
08:39:00	223793/223793	---M--	200	added ('OK')	image/jpeg	etag:%2236a31-55e168b343e82%22	http://christiafung.com/images/Proj-TLT-CunardAd-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-CunardAd-XL.jpg	(from http://christiafung.com/tlt.html)
08:39:02	70647/70647	---M--	200	added ('OK')	image/jpeg	etag:%22113f7-55e168b7e66c3%22	http://christiafung.com/images/Proj-TLT-JapanAd.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-JapanAd.jpg	(from http://christiafung.com/tlt.html)
08:39:03	135435/135435	---M--	200	added ('OK')	image/jpeg	etag:%222110b-55e168b804f1e%22	http://christiafung.com/images/Proj-TLT-JapanAd-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-JapanAd-XL.jpg	(from http://christiafung.com/tlt.html)
08:39:14	66488/66488	---M--	200	added ('OK')	image/jpeg	etag:%22103b8-55e168b1c22b2%22	http://christiafung.com/images/Proj-TLT-ChinaAd.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-ChinaAd.jpg	(from http://christiafung.com/tlt.html)
08:39:18	129465/129465	---M--	200	added ('OK')	image/jpeg	etag:%221f9b9-55e168b1d536b%22	http://christiafung.com/images/Proj-TLT-ChinaAd-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-ChinaAd-XL.jpg	(from http://christiafung.com/tlt.html)
08:39:29	67226/67226	---M--	200	added ('OK')	image/jpeg	etag:%221069a-55e168b3df2eb%22	http://christiafung.com/images/Proj-TLT-DM-Bespoke01.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-DM-Bespoke01.jpg	(from http://christiafung.com/tlt.html)
08:39:35	171124/171124	---M--	200	added ('OK')	image/jpeg	etag:%2229c74-55e168b400a13%22	http://christiafung.com/images/Proj-TLT-DM-Bespoke01-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-DM-Bespoke01-XL.jpg	(from http://christiafung.com/tlt.html)
08:39:39	61017/61017	---M--	200	added ('OK')	image/jpeg	etag:%22ee59-55e168b466ac4%22	http://christiafung.com/images/Proj-TLT-DM-Bespoke02.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-DM-Bespoke02.jpg	(from http://christiafung.com/tlt.html)
08:39:41	142427/142427	---M--	200	added ('OK')	image/jpeg	etag:%2222c5b-55e168b4804ef%22	http://christiafung.com/images/Proj-TLT-DM-Bespoke02-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-DM-Bespoke02-XL.jpg	(from http://christiafung.com/tlt.html)
08:39:57	111125/111125	---M--	200	added ('OK')	image/jpeg	etag:%221b215-55e168b518e94%22	http://christiafung.com/images/Proj-TLT-DM-Bespoke03.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-DM-Bespoke03.jpg	(from http://christiafung.com/tlt.html)
08:40:13	95308/95308	---M--	200	added ('OK')	image/jpeg	etag:%221744c-55e168b5effbc%22	http://christiafung.com/images/Proj-TLT-DM-Canada01.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-DM-Canada01.jpg	(from http://christiafung.com/tlt.html)
08:40:17	260273/260273	---M--	200	added ('OK')	image/jpeg	etag:%223f8b1-55e168b56ed69%22	http://christiafung.com/images/Proj-TLT-DM-Bespoke03-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-DM-Bespoke03-XL.jpg	(from http://christiafung.com/tlt.html)
08:40:19	229408/229408	---M--	200	added ('OK')	image/jpeg	etag:%2238020-55e168b6001a6%22	http://christiafung.com/images/Proj-TLT-DM-Canada01-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-DM-Canada01-XL.jpg	(from http://christiafung.com/tlt.html)
08:40:34	106255/106255	---M--	200	added ('OK')	image/jpeg	etag:%2219f0f-55e168b688588%22	http://christiafung.com/images/Proj-TLT-DM-Canada02.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-DM-Canada02.jpg	(from http://christiafung.com/tlt.html)
08:40:51	233340/233340	---M--	200	added ('OK')	image/jpeg	etag:%2238f7c-55e168b6d9df6%22	http://christiafung.com/images/Proj-TLT-DM-Canada02-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-DM-Canada02-XL.jpg	(from http://christiafung.com/tlt.html)
08:40:53	112900/112900	---M--	200	added ('OK')	image/jpeg	etag:%221b904-55e168b7640be%22	http://christiafung.com/images/Proj-TLT-DM-Canada03.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-DM-Canada03.jpg	(from http://christiafung.com/tlt.html)
08:40:55	226587/226587	---M--	200	added ('OK')	image/jpeg	etag:%223751b-55e168b76c1c4%22	http://christiafung.com/images/Proj-TLT-DM-Canada03-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TLT-DM-Canada03-XL.jpg	(from http://christiafung.com/tlt.html)
08:40:56	26809/26809	---M--	200	added ('OK')	image/jpeg	etag:%2268b9-55e168ba32544%22	http://christiafung.com/images/Proj-TopImage-EastStudio.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TopImage-EastStudio.jpg	(from http://christiafung.com/eaststudio.html)
08:41:00	22383/22383	---M--	200	added ('OK')	image/jpeg	etag:%22576f-55e1684188ad1%22	http://christiafung.com/images/Proj-EastStudio-Logo.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-EastStudio-Logo.jpg	(from http://christiafung.com/eaststudio.html)
08:41:01	53595/53595	---M--	200	added ('OK')	image/jpeg	etag:%22d15b-55e168414be20%22	http://christiafung.com/images/Proj-EastStudio-Logo-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-EastStudio-Logo-XL.jpg	(from http://christiafung.com/eaststudio.html)
08:41:02	29413/29413	---M--	200	added ('OK')	image/gif	etag:%2272e5-55e16840fe808%22	http://christiafung.com/images/Proj-EastStudio-Logo-XL.gif	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-EastStudio-Logo-XL.gif	(from http://christiafung.com/eaststudio.html)
08:41:03	16196/16196	---M--	200	added ('OK')	image/gif	etag:%223f44-55e1684144cf0%22	http://christiafung.com/images/Proj-EastStudio-Logo.gif	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-EastStudio-Logo.gif	(from http://christiafung.com/eaststudio.html)
08:41:07	25545/25545	---M--	200	added ('OK')	image/jpeg	etag:%2263c9-55e16840e8c49%22	http://christiafung.com/images/Proj-EastStudio-Font.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-EastStudio-Font.jpg	(from http://christiafung.com/eaststudio.html)
08:41:09	44848/44848	---M--	200	added ('OK')	image/jpeg	etag:%22af30-55e16840a8118%22	http://christiafung.com/images/Proj-EastStudio-Font-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-EastStudio-Font-XL.jpg	(from http://christiafung.com/eaststudio.html)
08:41:09	8875900/8875900	---M--	200	added ('OK')	image/gif	etag:%22876f7c-55e1689286245%22	http://christiafung.com/images/Proj-Giant-Phone.gif	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Giant-Phone.gif	(from http://christiafung.com/giant.html)
08:41:12	34204/34204	---M--	200	added ('OK')	image/jpeg	etag:%22859c-55e16840a36db%22	http://christiafung.com/images/Proj-EastStudio-Cards.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-EastStudio-Cards.jpg	(from http://christiafung.com/eaststudio.html)
08:41:13	28038/28038	---M--	200	added ('OK')	image/jpeg	etag:%226d86-55e168b8fe746%22	http://christiafung.com/images/Proj-TopImage-6Deg.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TopImage-6Deg.jpg	(from http://christiafung.com/6deg.html)
08:41:16	82944/82944	---M--	200	added ('OK')	image/jpeg	etag:%2214400-55e168404b0d5%22	http://christiafung.com/images/Proj-EastStudio-Cards-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-EastStudio-Cards-XL.jpg	(from http://christiafung.com/eaststudio.html)
08:43:34	851718/851718	---M--	200	added ('OK')	image/gif	etag:%22cff06-55e1681b1c922%22	http://christiafung.com/images/Proj-6Deg-Cinemgraph-Trashy.gif	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-6Deg-Cinemgraph-Trashy.gif	(from http://christiafung.com/6deg.html)
08:44:30	1225451/1225451	---M--	200	added ('OK')	image/gif	etag:%2212b2eb-55e1681c27e96%22	http://christiafung.com/images/Proj-6Deg-Cinemgraph-Movember.gif	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-6Deg-Cinemgraph-Movember.gif	(from http://christiafung.com/6deg.html)
08:45:24	1555695/1555695	---M--	200	added ('OK')	image/gif	etag:%2217bcef-55e1682077e64%22	http://christiafung.com/images/Proj-6Deg-Cinemgraph-WorldVision.gif	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-6Deg-Cinemgraph-WorldVision.gif	(from http://christiafung.com/6deg.html)
08:45:32	45724/45724	---M--	200	added ('OK')	image/jpeg	etag:%22b29c-55e168ba50d3a%22	http://christiafung.com/images/Proj-TopImage-Erika.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-TopImage-Erika.jpg	(from http://christiafung.com/erika.html)
08:45:42	446512/446512	---M--	200	added ('OK')	image/gif	etag:%226d030-55e168104a178%22	http://christiafung.com/images/Proj-6Deg-Cinemgraph-Demetre.gif	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-6Deg-Cinemgraph-Demetre.gif	(from http://christiafung.com/6deg.html)
08:45:54	133421/133421	---M--	200	added ('OK')	image/jpeg	etag:%222092d-55e1684a885de%22	http://christiafung.com/images/Proj-Erika-Logo-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Logo-XL.jpg	(from http://christiafung.com/erika.html)
08:46:06	140728/140728	---M--	200	added ('OK')	image/jpeg	etag:%22225b8-55e1684a92a1d%22	http://christiafung.com/images/Proj-Erika-Logo.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Logo.jpg	(from http://christiafung.com/erika.html)
08:46:29	216496/216496	---M--	200	added ('OK')	image/jpeg	etag:%2234db0-55e168422a4b5%22	http://christiafung.com/images/Proj-Erika-Branding-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Branding-XL.jpg	(from http://christiafung.com/erika.html)
08:46:41	206554/206554	---M--	200	added ('OK')	image/jpeg	etag:%22326da-55e168425ae14%22	http://christiafung.com/images/Proj-Erika-Branding.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Branding.jpg	(from http://christiafung.com/erika.html)
08:46:41	67865/67865	---M--	200	added ('OK')	image/jpeg	etag:%2210919-55e1684292c84%22	http://christiafung.com/images/Proj-Erika-Cards01-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Cards01-XL.jpg	(from http://christiafung.com/erika.html)
08:46:48	40623/40623	---M--	200	added ('OK')	image/jpeg	etag:%229eaf-55e16842b5efe%22	http://christiafung.com/images/Proj-Erika-Cards01.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Cards01.jpg	(from http://christiafung.com/erika.html)
08:46:48	36571/36571	---M--	200	added ('OK')	image/jpeg	etag:%228edb-55e16842ece0d%22	http://christiafung.com/images/Proj-Erika-Cards02-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Cards02-XL.jpg	(from http://christiafung.com/erika.html)
08:46:51	20595/20595	---M--	200	added ('OK')	image/jpeg	etag:%225073-55e16842feb3f%22	http://christiafung.com/images/Proj-Erika-Cards02.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Cards02.jpg	(from http://christiafung.com/erika.html)
08:47:10	110140/110140	---M--	200	added ('OK')	image/jpeg	etag:%221ae3c-55e1684bec12b%22	http://christiafung.com/images/Proj-Erika-Pricing.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Pricing.jpg	(from http://christiafung.com/erika.html)
08:47:17	183070/183070	---M--	200	added ('OK')	image/jpeg	etag:%222cb1e-55e1684c22876%22	http://christiafung.com/images/Proj-Erika-Pricing-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Pricing-XL.jpg	(from http://christiafung.com/erika.html)
08:47:56	273430/273430	---M--	200	added ('OK')	image/jpeg	etag:%2242c16-55e16849e837a%22	http://christiafung.com/images/Proj-Erika-Laptop-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Laptop-XL.jpg	(from http://christiafung.com/erika.html)
08:47:57	245385/245385	---M--	200	added ('OK')	image/jpeg	etag:%223be89-55e16849ecd9b%22	http://christiafung.com/images/Proj-Erika-Laptop.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Laptop.jpg	(from http://christiafung.com/erika.html)
08:48:30	206722/206722	---M--	200	added ('OK')	image/jpeg	etag:%2232782-55e1684b5d414%22	http://christiafung.com/images/Proj-Erika-Mobile-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Mobile-XL.jpg	(from http://christiafung.com/erika.html)
08:48:30	196830/196830	---M--	200	added ('OK')	image/jpeg	etag:%22300de-55e1684b60ad6%22	http://christiafung.com/images/Proj-Erika-Mobile.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Mobile.jpg	(from http://christiafung.com/erika.html)
08:48:34	2794324/2794324	---M--	200	added ('OK')	image/gif	etag:%222aa354-55e16817890d9%22	http://christiafung.com/images/Proj-6Deg-Cinemgraph-BYD.gif	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-6Deg-Cinemgraph-BYD.gif	(from http://christiafung.com/6deg.html)
08:49:41	433701/433701	---M--	200	added ('OK')	image/jpeg	etag:%2269e25-55e168470438c%22	http://christiafung.com/images/Proj-Erika-Desktop-Home.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Desktop-Home.jpg	(from http://christiafung.com/erika.html)
08:49:41	2314728/2314728	---M--	200	added ('OK')	image/gif	etag:%222351e8-55e16817d47d5%22	http://christiafung.com/images/Proj-6Deg-Cinemgraph-HVR.gif	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-6Deg-Cinemgraph-HVR.gif	(from http://christiafung.com/6deg.html)
08:49:51	482929/482929	---M--	200	added ('OK')	image/jpeg	etag:%2275e71-55e1684560ccc%22	http://christiafung.com/images/Proj-Erika-Desktop-Hair-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Desktop-Hair-XL.jpg	(from http://christiafung.com/erika.html)
08:50:00	559201/559201	---M--	200	added ('OK')	image/jpeg	etag:%2288861-55e1684761ba3%22	http://christiafung.com/images/Proj-Erika-Desktop-Home-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Desktop-Home-XL.jpg	(from http://christiafung.com/erika.html)
08:50:20	172541/172541	---M--	200	added ('OK')	image/jpeg	etag:%222a1fd-55e1684833ef7%22	http://christiafung.com/images/Proj-Erika-Desktop-Project.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Desktop-Project.jpg	(from http://christiafung.com/erika.html)
08:50:22	246368/246368	---M--	200	added ('OK')	image/jpeg	etag:%223c260-55e1684808fa2%22	http://christiafung.com/images/Proj-Erika-Desktop-Project-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Desktop-Project-XL.jpg	(from http://christiafung.com/erika.html)
08:50:36	226164/226164	---M--	200	added ('OK')	image/jpeg	etag:%2237374-55e16848f54c0%22	http://christiafung.com/images/Proj-Erika-Desktop-Services-XL.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Desktop-Services-XL.jpg	(from http://christiafung.com/erika.html)
08:50:43	384818/384818	---M--	200	added ('OK')	image/jpeg	etag:%225df32-55e1684533a29%22	http://christiafung.com/images/Proj-Erika-Desktop-Hair.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Desktop-Hair.jpg	(from http://christiafung.com/erika.html)
08:50:44	148074/148074	---M--	200	added ('OK')	image/jpeg	etag:%222426a-55e16848dd5f3%22	http://christiafung.com/images/Proj-Erika-Desktop-Services.jpg	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Erika-Desktop-Services.jpg	(from http://christiafung.com/erika.html)
08:50:47	14112/14112	---M--	200	added ('OK')	image/gif	etag:%223720-55e16894ce1e9%22	http://christiafung.com/images/Proj-Logos-Buffoon.gif	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Logos-Buffoon.gif	(from http://christiafung.com/logos.html)
08:50:49	9746/9746	---M--	200	added ('OK')	image/gif	etag:%222612-55e16895536e7%22	http://christiafung.com/images/Proj-Logos-LuxelifeSound.gif	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Logos-LuxelifeSound.gif	(from http://christiafung.com/logos.html)
08:50:52	13943/13943	---M--	200	added ('OK')	image/gif	etag:%223677-55e1689606a2c%22	http://christiafung.com/images/Proj-Logos-TheWoodWorkshop.gif	C:/My%20Web%20Sites/maker/christiafung.com/images/Proj-Logos-TheWoodWorkshop.gif	(from http://christiafung.com/logos.html)
